route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type
145,000840,88____:046::8833001:8833209:3:1624:20171209,Anvers-Central,2887,,4616,,1
145,000039,88____:046::8833001:8833209:3:1624:20170903,Anvers-Central,2887,,4617,,1
145,000840,88____:046::8833209:8821006:11:1714:20171209,Anvers-Central,2887,,4616,,1
145,000144,88____:046::8833001:8821006:13:1803:20171208,Anvers-Central,2888,,4618,,1
145,000840,88____:046::8833001:8833209:3:1724:20171209,Anvers-Central,2888,,4619,,1
145,000039,88____:046::8833001:8833209:3:1724:20170903,Anvers-Central,2888,,4620,,1
145,000840,88____:046::8833209:8821006:11:1814:20171209,Anvers-Central,2888,,4619,,1
145,000144,88____:046::8833001:8821006:13:1903:20171208,Anvers-Central,2889,,4621,,1
145,000840,88____:046::8833001:8833209:3:1824:20171209,Anvers-Central,2889,,4622,,1
145,000039,88____:046::8833001:8833209:3:1824:20170903,Anvers-Central,2889,,4623,,1
145,000840,88____:046::8833209:8821006:11:1914:20171209,Anvers-Central,2889,,4622,,1
145,000144,88____:046::8833001:8821006:13:2003:20171208,Anvers-Central,2890,,4624,,1
145,000840,88____:046::8833001:8833209:3:1924:20171209,Anvers-Central,2890,,4625,,1
145,000039,88____:046::8833001:8833209:3:1924:20170903,Anvers-Central,2890,,4626,,1
145,000840,88____:046::8833209:8821006:11:2014:20171209,Anvers-Central,2890,,4625,,1
145,000144,88____:046::8833001:8821006:13:2103:20171208,Anvers-Central,2891,,4627,,1
145,000840,88____:046::8833001:8833209:3:2024:20171209,Anvers-Central,2891,,4628,,1
145,000039,88____:046::8833001:8833209:3:2024:20170903,Anvers-Central,2891,,4629,,1
145,000840,88____:046::8833209:8821006:11:2114:20171209,Anvers-Central,2891,,4628,,1
145,000144,88____:046::8833001:8821006:13:2203:20171208,Anvers-Central,2892,,4630,,1
145,000843,88____:046::8833001:8833209:3:2124:20171209,Anvers-Central,2892,,4631,,1
145,000039,88____:046::8833001:8833209:3:2124:20170903,Anvers-Central,2892,,4632,,1
145,000843,88____:046::8833209:8821006:11:2214:20171209,Anvers-Central,2892,,4631,,1
145,000785,88____:046::8833001:8821006:13:2303:20171208,Anvers-Central,2893,,4633,,1
145,000843,88____:046::8833001:8833209:3:2224:20171209,Anvers-Central,2893,,4634,,1
145,000039,88____:046::8833001:8833209:3:2224:20170903,Anvers-Central,2893,,4635,,1
145,000843,88____:046::8833209:8821006:11:2314:20171209,Anvers-Central,2893,,4634,,1
145,000846,88____:046::8833001:8821006:13:2403:20171208,Anvers-Central,2894,,4636,,1
146,000847,88____:007::8831005:8841004:11:654:20170812,Liege-Guillemins,2904,,4637,,1
146,000849,88____:007::8831005:8831310:4:614:20171209,Liege-Guillemins,2904,,4638,,1
146,000023,88____:007::8831005:8831310:4:614:20170806,Liege-Guillemins,2904,,4639,,1
146,000849,88____:007::8831310:8841004:8:651:20171209,Liege-Guillemins,2904,,4638,,1
146,000847,88____:007::8831005:8841004:11:754:20170812,Liege-Guillemins,2905,,4640,,1
146,000849,88____:007::8831005:8831310:4:714:20171209,Liege-Guillemins,2905,,4641,,1
146,000023,88____:007::8831005:8831310:4:714:20170806,Liege-Guillemins,2905,,4642,,1
146,000849,88____:007::8831310:8841004:8:751:20171209,Liege-Guillemins,2905,,4641,,1
147,000850,88____:007::8821006:8841004:27:851:20171209,Liege-Guillemins,2906,,4643,,1
132,000144,88____:007::8821006:8833001:12:724:20171208,Louvain,2906,,4644,,1
147,000847,88____:007::8821006:8831005:17:744:20170812,Liege-Guillemins,2906,,4645,,1
147,000023,88____:007::8821006:8831005:17:744:20170806,Liege-Guillemins,2906,,4646,,1
147,000036,88____:007::8821006:8831005:17:744:20170815,Liege-Guillemins,2906,,4647,,1
147,000847,88____:007::8831005:8831310:4:813:20170812,Liege-Guillemins,2906,,4645,,1
147,000023,88____:007::8831005:8831310:4:813:20170806,Liege-Guillemins,2906,,4646,,1
147,000847,88____:007::8831310:8841004:8:854:20170812,Liege-Guillemins,2906,,4645,,1
147,000039,88____:007::8821006:8841004:34:851:20170903,Liege-Guillemins,2906,,4648,,1
132,000144,88____:007::8821006:8833001:12:824:20171208,Louvain,2907,,4649,,1
147,000854,88____:007::8821006:8831005:17:844:20171209,Liege-Guillemins,2907,,4650,,1
147,000036,88____:007::8821006:8831005:17:844:20170815,Liege-Guillemins,2907,,4651,,1
147,000854,88____:007::8831005:8841004:11:951:20171209,Liege-Guillemins,2907,,4650,,1
147,000847,88____:007::8821006:8841004:27:954:20170812,Liege-Guillemins,2907,,4652,,1
147,000058,88____:007::8821006:8831310:20:913:20170721,Liege-Guillemins,2907,,4653,,1
147,000023,88____:007::8821006:8831310:20:913:20170806,Liege-Guillemins,2907,,4654,,1
147,000058,88____:007::8831310:8841004:8:951:20170721,Liege-Guillemins,2907,,4653,,1
147,000039,88____:007::8821006:8841004:34:951:20170903,Liege-Guillemins,2907,,4655,,1
132,000144,88____:007::8821006:8833001:12:924:20171208,Louvain,2908,,4656,,1
147,000856,88____:007::8821006:8841004:27:1051:20171209,Liege-Guillemins,2908,,4657,,1
147,000847,88____:007::8821006:8831005:17:944:20170812,Liege-Guillemins,2908,,4658,,1
147,000023,88____:007::8821006:8831005:17:944:20170806,Liege-Guillemins,2908,,4659,,1
147,000036,88____:007::8821006:8831005:17:944:20170815,Liege-Guillemins,2908,,4660,,1
147,000847,88____:007::8831005:8831310:4:1013:20170812,Liege-Guillemins,2908,,4658,,1
147,000023,88____:007::8831005:8831310:4:1013:20170806,Liege-Guillemins,2908,,4659,,1
147,000847,88____:007::8831310:8841004:8:1054:20170812,Liege-Guillemins,2908,,4658,,1
147,000039,88____:007::8821006:8841004:34:1051:20170903,Liege-Guillemins,2908,,4661,,1
132,000144,88____:007::8821006:8833001:12:1024:20171208,Louvain,2909,,4662,,1
147,000856,88____:007::8821006:8841004:27:1151:20171209,Liege-Guillemins,2909,,4663,,1
147,000847,88____:007::8821006:8831005:17:1044:20170812,Liege-Guillemins,2909,,4664,,1
147,000023,88____:007::8821006:8831005:17:1044:20170806,Liege-Guillemins,2909,,4665,,1
147,000036,88____:007::8821006:8831005:17:1044:20170815,Liege-Guillemins,2909,,4666,,1
147,000847,88____:007::8831005:8831310:4:1113:20170812,Liege-Guillemins,2909,,4664,,1
147,000023,88____:007::8831005:8831310:4:1113:20170806,Liege-Guillemins,2909,,4665,,1
147,000847,88____:007::8831310:8841004:8:1154:20170812,Liege-Guillemins,2909,,4664,,1
147,000039,88____:007::8821006:8841004:34:1151:20170903,Liege-Guillemins,2909,,4667,,1
132,000144,88____:007::8821006:8833001:12:1124:20171208,Louvain,2910,,4668,,1
147,000857,88____:007::8821006:8841004:27:1251:20171209,Liege-Guillemins,2910,,4669,,1
147,000847,88____:007::8821006:8831005:17:1144:20170812,Liege-Guillemins,2910,,4670,,1
147,000023,88____:007::8821006:8831005:17:1144:20170806,Liege-Guillemins,2910,,4671,,1
147,000036,88____:007::8821006:8831005:17:1144:20170815,Liege-Guillemins,2910,,4672,,1
147,000847,88____:007::8831005:8831310:4:1213:20170812,Liege-Guillemins,2910,,4670,,1
147,000023,88____:007::8831005:8831310:4:1213:20170806,Liege-Guillemins,2910,,4671,,1
147,000847,88____:007::8831310:8841004:8:1254:20170812,Liege-Guillemins,2910,,4670,,1
147,000039,88____:007::8821006:8841004:34:1251:20170903,Liege-Guillemins,2910,,4673,,1
132,000144,88____:007::8821006:8833001:12:1224:20171208,Louvain,2911,,4674,,1
147,000857,88____:007::8821006:8841004:27:1351:20171209,Liege-Guillemins,2911,,4675,,1
147,000847,88____:007::8821006:8831005:17:1244:20170812,Liege-Guillemins,2911,,4676,,1
147,000023,88____:007::8821006:8831005:17:1244:20170806,Liege-Guillemins,2911,,4677,,1
147,000036,88____:007::8821006:8831005:17:1244:20170815,Liege-Guillemins,2911,,4678,,1
147,000847,88____:007::8831005:8831310:4:1313:20170812,Liege-Guillemins,2911,,4676,,1
147,000023,88____:007::8831005:8831310:4:1313:20170806,Liege-Guillemins,2911,,4677,,1
147,000847,88____:007::8831310:8841004:8:1354:20170812,Liege-Guillemins,2911,,4676,,1
147,000039,88____:007::8821006:8841004:34:1351:20170903,Liege-Guillemins,2911,,4679,,1
132,000144,88____:007::8821006:8833001:12:1324:20171208,Louvain,2912,,4680,,1
147,000857,88____:007::8821006:8841004:27:1451:20171209,Liege-Guillemins,2912,,4681,,1
147,000847,88____:007::8821006:8831005:17:1344:20170812,Liege-Guillemins,2912,,4682,,1
147,000023,88____:007::8821006:8831005:17:1344:20170806,Liege-Guillemins,2912,,4683,,1
147,000036,88____:007::8821006:8831005:17:1344:20170815,Liege-Guillemins,2912,,4684,,1
147,000847,88____:007::8831005:8831310:4:1413:20170812,Liege-Guillemins,2912,,4682,,1
147,000023,88____:007::8831005:8831310:4:1413:20170806,Liege-Guillemins,2912,,4683,,1
147,000847,88____:007::8831310:8841004:8:1454:20170812,Liege-Guillemins,2912,,4682,,1
147,000039,88____:007::8821006:8841004:34:1451:20170903,Liege-Guillemins,2912,,4685,,1
132,000144,88____:007::8821006:8833001:12:1424:20171208,Louvain,2913,,4686,,1
147,000857,88____:007::8821006:8841004:27:1551:20171209,Liege-Guillemins,2913,,4687,,1
147,000847,88____:007::8821006:8831005:17:1444:20170812,Liege-Guillemins,2913,,4688,,1
147,000023,88____:007::8821006:8831005:17:1444:20170806,Liege-Guillemins,2913,,4689,,1
147,000036,88____:007::8821006:8831005:17:1444:20170815,Liege-Guillemins,2913,,4690,,1
147,000847,88____:007::8831005:8831310:4:1513:20170812,Liege-Guillemins,2913,,4688,,1
147,000023,88____:007::8831005:8831310:4:1513:20170806,Liege-Guillemins,2913,,4689,,1
147,000847,88____:007::8831310:8841004:8:1554:20170812,Liege-Guillemins,2913,,4688,,1
147,000039,88____:007::8821006:8841004:34:1551:20170903,Liege-Guillemins,2913,,4691,,1
132,000144,88____:007::8821006:8833001:12:1524:20171208,Louvain,2914,,4692,,1
147,000858,88____:007::8821006:8841004:27:1651:20171209,Liege-Guillemins,2914,,4693,,1
147,000847,88____:007::8821006:8831005:17:1544:20170812,Liege-Guillemins,2914,,4694,,1
147,000023,88____:007::8821006:8831005:17:1544:20170806,Liege-Guillemins,2914,,4695,,1
147,000036,88____:007::8821006:8831005:17:1544:20170815,Liege-Guillemins,2914,,4696,,1
147,000847,88____:007::8831005:8831310:4:1613:20170812,Liege-Guillemins,2914,,4694,,1
147,000023,88____:007::8831005:8831310:4:1613:20170806,Liege-Guillemins,2914,,4695,,1
147,000847,88____:007::8831310:8841004:8:1654:20170812,Liege-Guillemins,2914,,4694,,1
147,000039,88____:007::8821006:8841004:34:1651:20170903,Liege-Guillemins,2914,,4697,,1
132,000144,88____:007::8821006:8833001:12:1624:20171208,Louvain,2915,,4698,,1
147,000858,88____:007::8821006:8841004:27:1751:20171209,Liege-Guillemins,2915,,4699,,1
147,000847,88____:007::8821006:8831005:17:1644:20170812,Liege-Guillemins,2915,,4700,,1
147,000023,88____:007::8821006:8831005:17:1644:20170806,Liege-Guillemins,2915,,4701,,1
147,000036,88____:007::8821006:8831005:17:1644:20170815,Liege-Guillemins,2915,,4702,,1
147,000847,88____:007::8831005:8831310:4:1713:20170812,Liege-Guillemins,2915,,4700,,1
147,000023,88____:007::8831005:8831310:4:1713:20170806,Liege-Guillemins,2915,,4701,,1
147,000847,88____:007::8831310:8841004:8:1754:20170812,Liege-Guillemins,2915,,4700,,1
147,000039,88____:007::8821006:8841004:34:1751:20170903,Liege-Guillemins,2915,,4703,,1
132,000144,88____:007::8821006:8833001:12:1724:20171208,Louvain,2916,,4704,,1
147,000858,88____:007::8821006:8841004:27:1851:20171209,Liege-Guillemins,2916,,4705,,1
134,000023,88____:007::8821006:8831005:17:1744:20170806,Tongres,2916,,4706,,1
134,000036,88____:007::8821006:8831005:17:1744:20170815,Tongres,2916,,4707,,1
134,000023,88____:007::8831005:8831310:4:1813:20170806,Tongres,2916,,4706,,1
147,000847,88____:007::8821006:8841004:27:1854:20170812,Liege-Guillemins,2916,,4708,,1
147,000039,88____:007::8821006:8841004:34:1851:20170903,Liege-Guillemins,2916,,4709,,1
132,000144,88____:007::8821006:8833001:12:1824:20171208,Louvain,2917,,4710,,1
147,000858,88____:007::8821006:8841004:27:1951:20171209,Liege-Guillemins,2917,,4711,,1
147,000847,88____:007::8821006:8831005:17:1844:20170812,Liege-Guillemins,2917,,4712,,1
147,000023,88____:007::8821006:8831005:17:1844:20170806,Liege-Guillemins,2917,,4713,,1
147,000036,88____:007::8821006:8831005:17:1844:20170815,Liege-Guillemins,2917,,4714,,1
147,000847,88____:007::8831005:8831310:4:1913:20170812,Liege-Guillemins,2917,,4712,,1
147,000023,88____:007::8831005:8831310:4:1913:20170806,Liege-Guillemins,2917,,4713,,1
147,000847,88____:007::8831310:8841004:8:1954:20170812,Liege-Guillemins,2917,,4712,,1
147,000039,88____:007::8821006:8841004:34:1951:20170903,Liege-Guillemins,2917,,4715,,1
132,000144,88____:007::8821006:8833001:12:1924:20171208,Louvain,2918,,4716,,1
147,000860,88____:007::8821006:8841004:27:2051:20171209,Liege-Guillemins,2918,,4717,,1
147,000847,88____:007::8821006:8831005:17:1944:20170812,Liege-Guillemins,2918,,4718,,1
147,000023,88____:007::8821006:8831005:17:1944:20170806,Liege-Guillemins,2918,,4719,,1
147,000036,88____:007::8821006:8831005:17:1944:20170815,Liege-Guillemins,2918,,4720,,1
147,000847,88____:007::8831005:8831310:4:2013:20170812,Liege-Guillemins,2918,,4718,,1
147,000023,88____:007::8831005:8831310:4:2013:20170806,Liege-Guillemins,2918,,4719,,1
147,000847,88____:007::8831310:8841004:8:2054:20170812,Liege-Guillemins,2918,,4718,,1
147,000039,88____:007::8821006:8841004:34:2051:20170903,Liege-Guillemins,2918,,4721,,1
132,000144,88____:007::8821006:8833001:12:2024:20171208,Louvain,2919,,4722,,1
147,000860,88____:007::8821006:8841004:27:2151:20171209,Liege-Guillemins,2919,,4723,,1
134,000023,88____:007::8821006:8831005:17:2044:20170806,Tongres,2919,,4724,,1
134,000036,88____:007::8821006:8831005:17:2044:20170815,Tongres,2919,,4725,,1
134,000023,88____:007::8831005:8831310:4:2113:20170806,Tongres,2919,,4724,,1
147,000847,88____:007::8821006:8841004:27:2154:20170812,Liege-Guillemins,2919,,4726,,1
147,000039,88____:007::8821006:8841004:34:2151:20170903,Liege-Guillemins,2919,,4727,,1
132,000144,88____:007::8821006:8833001:12:2124:20171208,Louvain,2920,,4728,,1
134,000862,88____:007::8821006:8831005:17:2144:20171209,Tongres,2920,,4729,,1
134,000036,88____:007::8821006:8831005:17:2144:20170815,Tongres,2920,,4730,,1
134,000862,88____:007::8831005:8831310:4:2213:20171209,Tongres,2920,,4729,,1
134,000039,88____:007::8821006:8831310:27:2213:20170903,Tongres,2920,,4731,,1
132,000144,88____:007::8821006:8833001:12:2224:20171208,Louvain,2921,,4732,,1
134,000864,88____:007::8821006:8831005:17:2244:20171209,Tongres,2921,,4733,,1
134,000036,88____:007::8821006:8831005:17:2244:20170815,Tongres,2921,,4734,,1
134,000864,88____:007::8831005:8831310:4:2313:20171209,Tongres,2921,,4733,,1
134,000039,88____:007::8821006:8831310:27:2313:20170903,Tongres,2921,,4735,,1
134,000865,88____:007::8821006:8831310:20:2313:20170819,Tongres,2921,,4736,,1
132,000144,88____:007::8821006:8833001:12:2324:20171208,Louvain,2922,,4737,,1
133,000866,88____:007::8821006:8831005:17:2344:20171209,Hasselt,2922,,4738,,1
133,000039,88____:007::8821006:8831005:24:2344:20170903,Hasselt,2922,,4739,,1
133,000867,88____:007::8831005:8821006:17:729:20171209,Anvers-Central,2927,,4740,,1
132,000467,88____:007::8833001:8821006:12:729:20171208,Anvers-Central,2927,,4741,,1
133,000039,88____:007::8831005:8821006:24:737:20170903,Anvers-Central,2927,,4742,,1
132,000144,88____:007::8833001:8821006:12:829:20171208,Anvers-Central,2928,,4743,,1
147,000868,88____:007::8841004:8821006:27:829:20171209,Anvers-Central,2928,,4744,,1
134,000023,88____:007::8831310:8831005:4:710:20170806,Anvers-Central,2928,,4745,,1
134,000023,88____:007::8831005:8821006:17:829:20170806,Anvers-Central,2928,,4745,,1
134,000036,88____:007::8831005:8821006:17:829:20170815,Anvers-Central,2928,,4746,,1
147,000039,88____:007::8841004:8821006:34:837:20170903,Anvers-Central,2928,,4747,,1
132,000144,88____:007::8833001:8821006:12:929:20171208,Anvers-Central,2929,,4748,,1
147,000869,88____:007::8841004:8821006:27:929:20171209,Anvers-Central,2929,,4749,,1
134,000023,88____:007::8831310:8831005:4:810:20170806,Anvers-Central,2929,,4750,,1
134,000023,88____:007::8831005:8821006:17:929:20170806,Anvers-Central,2929,,4750,,1
134,000036,88____:007::8831005:8821006:17:929:20170815,Anvers-Central,2929,,4751,,1
147,000039,88____:007::8841004:8821006:34:937:20170903,Anvers-Central,2929,,4752,,1
132,000841,88____:007::8833001:8821006:12:1029:20171208,Anvers-Central,2930,,4753,,1
147,000869,88____:007::8841004:8821006:27:1029:20171209,Anvers-Central,2930,,4754,,1
134,000023,88____:007::8831310:8831005:4:910:20170806,Anvers-Central,2930,,4755,,1
134,000023,88____:007::8831005:8821006:17:1029:20170806,Anvers-Central,2930,,4755,,1
134,000036,88____:007::8831005:8821006:17:1029:20170815,Anvers-Central,2930,,4756,,1
147,000039,88____:007::8841004:8821006:34:1037:20170903,Anvers-Central,2930,,4757,,1
132,000144,88____:007::8833001:8821006:12:1129:20171208,Anvers-Central,2931,,4758,,1
147,000869,88____:007::8841004:8821006:27:1129:20171209,Anvers-Central,2931,,4759,,1
134,000023,88____:007::8831310:8831005:4:1010:20170806,Anvers-Central,2931,,4760,,1
134,000023,88____:007::8831005:8821006:17:1129:20170806,Anvers-Central,2931,,4760,,1
134,000036,88____:007::8831005:8821006:17:1129:20170815,Anvers-Central,2931,,4761,,1
147,000039,88____:007::8841004:8821006:34:1137:20170903,Anvers-Central,2931,,4762,,1
132,000144,88____:007::8833001:8821006:12:1229:20171208,Anvers-Central,2932,,4763,,1
147,000869,88____:007::8841004:8821006:27:1229:20171209,Anvers-Central,2932,,4764,,1
134,000023,88____:007::8831310:8831005:4:1110:20170806,Anvers-Central,2932,,4765,,1
134,000023,88____:007::8831005:8821006:17:1229:20170806,Anvers-Central,2932,,4765,,1
134,000036,88____:007::8831005:8821006:17:1229:20170815,Anvers-Central,2932,,4766,,1
147,000039,88____:007::8841004:8821006:34:1237:20170903,Anvers-Central,2932,,4767,,1
132,000144,88____:007::8833001:8821006:12:1329:20171208,Anvers-Central,2933,,4768,,1
147,000869,88____:007::8841004:8821006:27:1329:20171209,Anvers-Central,2933,,4769,,1
134,000023,88____:007::8831310:8831005:4:1210:20170806,Anvers-Central,2933,,4770,,1
134,000023,88____:007::8831005:8821006:17:1329:20170806,Anvers-Central,2933,,4770,,1
134,000036,88____:007::8831005:8821006:17:1329:20170815,Anvers-Central,2933,,4771,,1
147,000039,88____:007::8841004:8821006:34:1337:20170903,Anvers-Central,2933,,4772,,1
132,000144,88____:007::8833001:8821006:12:1429:20171208,Anvers-Central,2934,,4773,,1
147,000869,88____:007::8841004:8821006:27:1429:20171209,Anvers-Central,2934,,4774,,1
134,000023,88____:007::8831310:8831005:4:1310:20170806,Anvers-Central,2934,,4775,,1
134,000023,88____:007::8831005:8821006:17:1429:20170806,Anvers-Central,2934,,4775,,1
134,000036,88____:007::8831005:8821006:17:1429:20170815,Anvers-Central,2934,,4776,,1
147,000039,88____:007::8841004:8821006:34:1437:20170903,Anvers-Central,2934,,4777,,1
132,000144,88____:007::8833001:8821006:12:1529:20171208,Anvers-Central,2935,,4778,,1
147,000869,88____:007::8841004:8821006:27:1529:20171209,Anvers-Central,2935,,4779,,1
134,000023,88____:007::8831310:8831005:4:1410:20170806,Anvers-Central,2935,,4780,,1
134,000023,88____:007::8831005:8821006:17:1529:20170806,Anvers-Central,2935,,4780,,1
134,000036,88____:007::8831005:8821006:17:1529:20170815,Anvers-Central,2935,,4781,,1
147,000039,88____:007::8841004:8821006:34:1537:20170903,Anvers-Central,2935,,4782,,1
132,000144,88____:007::8833001:8821006:12:1629:20171208,Anvers-Central,2936,,4783,,1
147,000868,88____:007::8841004:8821006:27:1629:20171209,Anvers-Central,2936,,4784,,1
134,000023,88____:007::8831310:8831005:4:1510:20170806,Anvers-Central,2936,,4785,,1
134,000023,88____:007::8831005:8821006:17:1629:20170806,Anvers-Central,2936,,4785,,1
134,000036,88____:007::8831005:8821006:17:1629:20170815,Anvers-Central,2936,,4786,,1
147,000039,88____:007::8841004:8821006:34:1637:20170903,Anvers-Central,2936,,4787,,1
132,000144,88____:007::8833001:8821006:12:1729:20171208,Anvers-Central,2937,,4788,,1
147,000870,88____:007::8841004:8821006:27:1729:20171209,Anvers-Central,2937,,4789,,1
134,000023,88____:007::8831310:8831005:4:1610:20170806,Anvers-Central,2937,,4790,,1
134,000023,88____:007::8831005:8821006:17:1729:20170806,Anvers-Central,2937,,4790,,1
134,000036,88____:007::8831005:8821006:17:1729:20170815,Anvers-Central,2937,,4791,,1
147,000039,88____:007::8841004:8821006:34:1737:20170903,Anvers-Central,2937,,4792,,1
147,000871,88____:007::8841004:8821006:27:1829:20171209,Anvers-Central,2938,,4793,,1
132,000144,88____:007::8833001:8821006:12:1829:20171208,Anvers-Central,2938,,4794,,1
134,000023,88____:007::8831310:8831005:4:1710:20170806,Anvers-Central,2938,,4795,,1
134,000023,88____:007::8831005:8821006:17:1829:20170806,Anvers-Central,2938,,4795,,1
134,000036,88____:007::8831005:8821006:17:1829:20170815,Anvers-Central,2938,,4796,,1
147,000039,88____:007::8841004:8821006:34:1837:20170903,Anvers-Central,2938,,4797,,1
132,000144,88____:007::8833001:8821006:12:1929:20171208,Anvers-Central,2939,,4798,,1
147,000871,88____:007::8841004:8821006:27:1929:20171209,Anvers-Central,2939,,4799,,1
134,000023,88____:007::8831310:8831005:4:1810:20170806,Anvers-Central,2939,,4800,,1
134,000023,88____:007::8831005:8821006:17:1929:20170806,Anvers-Central,2939,,4800,,1
134,000036,88____:007::8831005:8821006:17:1929:20170815,Anvers-Central,2939,,4801,,1
147,000039,88____:007::8841004:8821006:34:1937:20170903,Anvers-Central,2939,,4802,,1
132,000144,88____:007::8833001:8821006:12:2029:20171208,Anvers-Central,2940,,4803,,1
147,000871,88____:007::8841004:8821006:27:2029:20171209,Anvers-Central,2940,,4804,,1
134,000023,88____:007::8831310:8831005:4:1910:20170806,Anvers-Central,2940,,4805,,1
134,000023,88____:007::8831005:8821006:17:2029:20170806,Anvers-Central,2940,,4805,,1
134,000036,88____:007::8831005:8821006:17:2029:20170815,Anvers-Central,2940,,4806,,1
147,000039,88____:007::8841004:8821006:34:2036:20170903,Anvers-Central,2940,,4807,,1
132,000144,88____:007::8833001:8821006:12:2129:20171208,Anvers-Central,2941,,4808,,1
147,000871,88____:007::8841004:8821006:27:2129:20171209,Anvers-Central,2941,,4809,,1
134,000023,88____:007::8831310:8831005:4:2010:20170806,Anvers-Central,2941,,4810,,1
134,000023,88____:007::8831005:8821006:17:2129:20170806,Anvers-Central,2941,,4810,,1
134,000036,88____:007::8831005:8821006:17:2129:20170815,Anvers-Central,2941,,4811,,1
147,000039,88____:007::8841004:8821006:34:2137:20170903,Anvers-Central,2941,,4812,,1
147,000872,88____:007::8841004:8821006:27:2229:20171209,Anvers-Central,2942,,4813,,1
134,000023,88____:007::8831310:8831005:4:2110:20170806,Anvers-Central,2942,,4814,,1
134,000023,88____:007::8831005:8821006:17:2229:20170806,Anvers-Central,2942,,4814,,1
134,000036,88____:007::8831005:8821006:17:2229:20170815,Anvers-Central,2942,,4815,,1
147,000039,88____:007::8841004:8821006:34:2237:20170903,Anvers-Central,2942,,4816,,1
147,000873,88____:007::8841004:8831310:8:2145:20171209,Anvers-Central,2943,,4817,,1
147,000873,88____:007::8831310:8831005:4:2210:20171209,Anvers-Central,2943,,4817,,1
147,000057,88____:007::8831310:8831005:4:2210:20170806,Anvers-Central,2943,,4818,,1
147,000873,88____:007::8831005:8821006:17:2331:20171209,Anvers-Central,2943,,4817,,1
147,000057,88____:007::8831005:8821006:17:2331:20170806,Anvers-Central,2943,,4818,,1
147,000036,88____:007::8831005:8821006:17:2331:20170815,Anvers-Central,2943,,4819,,1
147,000876,88____:007::8841004:8821006:27:2331:20171203,Anvers-Central,2943,,4820,,1
134,000877,88____:007::8831310:8821006:20:2331:20170805,Anvers-Central,2943,,4821,,1
147,000039,88____:007::8841004:8821006:34:2337:20170903,Anvers-Central,2943,,4822,,1
70,000090,88____:046::8821006:8832409:13:726:20171208,Mol,2956,,4823,,1
70,000206,88____:046::8821006:8832409:13:826:20171208,Mol,2957,,4824,,1
70,000204,88____:046::8821006:8832409:13:926:20171208,Mol,2958,,4825,,1
70,000090,88____:046::8821006:8832409:13:1026:20171208,Mol,2959,,4826,,1
70,000090,88____:046::8821006:8832409:13:1126:20171208,Mol,2960,,4827,,1
70,000090,88____:046::8821006:8832409:13:1226:20171208,Mol,2961,,4828,,1
70,000090,88____:046::8821006:8832409:13:1326:20171208,Mol,2962,,4829,,1
70,000090,88____:046::8821006:8832409:13:1426:20171208,Mol,2963,,4830,,1
70,000090,88____:046::8821006:8832409:13:1526:20171208,Mol,2964,,4831,,1
70,000090,88____:046::8821006:8832409:13:1626:20171208,Mol,2965,,4832,,1
70,000090,88____:046::8821006:8832409:13:1726:20171208,Mol,2966,,4833,,1
70,000878,88____:046::8821006:8832409:13:1826:20171208,Mol,2967,,4834,,1
70,000090,88____:046::8821006:8832409:13:1926:20171208,Mol,2968,,4835,,1
70,000090,88____:046::8821006:8832409:13:2026:20171208,Mol,2969,,4836,,1
70,000090,88____:046::8821006:8832409:13:2126:20171208,Mol,2970,,4837,,1
70,000090,88____:046::8821006:8832409:13:2226:20171208,Mol,2971,,4838,,1
70,000206,88____:046::8832409:8821006:13:635:20171208,Anvers-Central,2976,,4839,,1
70,000090,88____:046::8832409:8821006:13:735:20171208,Anvers-Central,2977,,4840,,1
70,000879,88____:046::8832409:8821006:13:835:20171208,Anvers-Central,2978,,4841,,1
70,000880,88____:046::8832409:8821006:13:935:20171208,Anvers-Central,2979,,4842,,1
70,000881,88____:046::8832409:8821006:13:1035:20171208,Anvers-Central,2980,,4843,,1
70,000882,88____:046::8832409:8821006:13:1135:20171208,Anvers-Central,2981,,4844,,1
70,000880,88____:046::8832409:8821006:13:1235:20171208,Anvers-Central,2982,,4845,,1
70,000880,88____:046::8832409:8821006:13:1335:20171208,Anvers-Central,2983,,4846,,1
70,000880,88____:046::8832409:8821006:13:1435:20171208,Anvers-Central,2984,,4847,,1
70,000880,88____:046::8832409:8821006:13:1535:20171208,Anvers-Central,2985,,4848,,1
70,000090,88____:046::8832409:8821006:13:1635:20171208,Anvers-Central,2986,,4849,,1
70,000090,88____:046::8832409:8821006:13:1735:20171208,Anvers-Central,2987,,4850,,1
70,000090,88____:046::8832409:8821006:13:1835:20171208,Anvers-Central,2988,,4851,,1
70,000090,88____:046::8832409:8821006:13:1935:20171208,Anvers-Central,2989,,4852,,1
70,000090,88____:046::8832409:8821006:13:2035:20171208,Anvers-Central,2990,,4853,,1
70,000090,88____:046::8832409:8821006:13:2135:20171208,Anvers-Central,2991,,4854,,1
71,000663,88____:007::8821006:8892007:15:749:20171208,Gand-Saint-Pierre,3006,,4855,,1
71,000663,88____:007::8821006:8892007:15:852:20171208,Gand-Saint-Pierre,3007,,4856,,1
71,000663,88____:007::8821006:8892007:15:952:20171208,Gand-Saint-Pierre,3008,,4857,,1
71,000663,88____:007::8821006:8892007:15:1052:20171208,Gand-Saint-Pierre,3009,,4858,,1
